YEAR,MO,DY,CLRSKY_SFC_SW_DWN
2006,8,7,6.27
2006,8,8,6.15
2006,8,9,6.18
2006,8,10,6.2
2006,8,11,6.17
2006,8,12,6.2
2006,8,13,6.21
2006,8,14,6.23
2006,8,15,6.08
2006,8,16,6.2
2006,8,17,6.44
2006,8,18,6.24
2006,8,19,6.33
2006,8,20,6.44
2006,8,21,6.44
2006,8,22,6.43
2006,8,23,6.23
2006,8,24,6.29
2006,8,25,6.64
2006,8,26,6.71
2006,8,27,6.74
2006,8,28,6.59
2006,8,29,6.46
2006,8,30,6.4
2006,8,31,6.66
2006,9,1,6.77
2006,9,2,6.97
2006,9,3,7.09
2006,9,4,6.78
2006,9,5,6.73
2006,9,6,6.71
2006,9,7,6.65
2006,9,8,6.69
2006,9,9,6.99
2006,9,10,6.92
2006,9,11,6.97
2006,9,12,6.91
2006,9,13,6.61
2006,9,14,6.42
2006,9,15,6.66
2006,9,16,6.76
2006,9,17,7.09
2006,9,18,7.16
2006,9,19,7.15
2006,9,20,7.18
2006,9,21,7.16
2006,9,22,7.28
2006,9,23,7.41
2006,9,24,7.28
2006,9,25,7.08
2006,9,26,7.15
2006,9,27,6.92
2006,9,28,6.89
2006,9,29,7.04
2006,9,30,7.34
2006,10,1,7.47
2006,10,2,7.27
2006,10,3,7.26
2006,10,4,7.2
2006,10,5,7.05
2006,10,6,7.29
2006,10,7,6.98
2006,10,8,6.87
2006,10,9,6.85
2006,10,10,7.3
2006,10,11,7.37
2006,10,12,7.11
2006,10,13,7.33
2006,10,14,7.13
2006,10,15,6.98
2006,10,16,7.05
2006,10,17,6.91
2006,10,18,6.92
2006,10,19,6.86
2006,10,20,7.25
2006,10,21,7.36
2006,10,22,7.22
2006,10,23,7.29
2006,10,24,7.49
2006,10,25,7.16
2006,10,26,7.13
2006,10,27,6.94
2006,10,28,6.71
2006,10,29,6.9
2006,10,30,6.98
2006,10,31,7.17
2006,11,1,7.2
2006,11,2,6.49
2006,11,3,5.12
2006,11,4,6.1
2006,11,5,7.33
2006,11,6,7.2
2006,11,7,7.1
2006,11,8,7.16
2006,11,9,7.32
2006,11,10,7.2
2006,11,11,7.23
2006,11,12,7.21
2006,11,13,7.36
2006,11,14,7.35
2006,11,15,7.47
2006,11,16,7.34
2006,11,17,7.18
2006,11,18,6.95
2006,11,19,7.02
2006,11,20,7.1
2006,11,21,7.17
2006,11,22,6.85
2006,11,23,6.95
2006,11,24,6.94
2006,11,25,7.12
2006,11,26,6.98
2006,11,27,7.17
2006,11,28,6.76
2006,11,29,6.61
2006,11,30,6.96
2006,12,1,7.19
2006,12,2,7.04
2006,12,3,7.03
2006,12,4,6.95
2006,12,5,7.21
2006,12,6,7.07
2006,12,7,7.07
2006,12,8,6.94
2006,12,9,6.95
2006,12,10,6.92
2006,12,11,7.06
2006,12,12,7.0
2006,12,13,6.96
2006,12,14,7.25
2006,12,15,7.19
2006,12,16,6.83
2006,12,17,6.92
2006,12,18,6.58
2006,12,19,6.99
2006,12,20,6.51
2006,12,21,6.89
2006,12,22,7.07
2006,12,23,6.86
2006,12,24,6.3
2006,12,25,6.77
2006,12,26,7.15
2006,12,27,7.06
2006,12,28,7.13
2006,12,29,7.05
2006,12,30,7.09
2006,12,31,7.31
2007,1,1,7.51
2007,1,2,7.54
2007,1,3,7.48
2007,1,4,7.47
2007,1,5,7.46
2007,1,6,7.48
2007,1,7,7.63
2007,1,8,7.68
2007,1,9,7.48
2007,1,10,7.44
2007,1,11,7.51
2007,1,12,7.47
2007,1,13,7.57
2007,1,14,7.59
2007,1,15,7.39
2007,1,16,7.51
2007,1,17,7.5
2007,1,18,7.3
2007,1,19,7.07
2007,1,20,6.93
2007,1,21,7.36
2007,1,22,7.18
2007,1,23,7.0
2007,1,24,7.34
2007,1,25,7.45
2007,1,26,7.31
2007,1,27,7.39
2007,1,28,7.4
2007,1,29,7.1
2007,1,30,7.4
2007,1,31,7.13
2007,2,1,7.22
2007,2,2,7.36
2007,2,3,7.21
2007,2,4,7.34
2007,2,5,7.31
2007,2,6,7.28
2007,2,7,7.19
2007,2,8,7.28
2007,2,9,7.41
2007,2,10,7.33
2007,2,11,7.42
2007,2,12,7.41
2007,2,13,7.43
2007,2,14,7.52
2007,2,15,7.09
2007,2,16,6.98
2007,2,17,7.21
2007,2,18,7.19
2007,2,19,7.5
2007,2,20,7.27
2007,2,21,7.02
2007,2,22,7.22
2007,2,23,7.35
2007,2,24,7.21
2007,2,25,6.98
2007,2,26,7.1
2007,2,27,7.22
2007,2,28,7.42
2007,3,1,7.31
2007,3,2,7.13
2007,3,3,7.19
2007,3,4,7.38
2007,3,5,7.42
2007,3,6,7.37
2007,3,7,7.3
2007,3,8,7.2
2007,3,9,7.08
2007,3,10,7.23
2007,3,11,7.22
2007,3,12,7.18
2007,3,13,7.04
2007,3,14,6.92
2007,3,15,7.04
2007,3,16,7.13
2007,3,17,7.02
2007,3,18,7.14
2007,3,19,7.18
2007,3,20,7.0
2007,3,21,7.06
2007,3,22,7.13
2007,3,23,7.24
2007,3,24,7.21
2007,3,25,7.06
2007,3,26,6.91
2007,3,27,6.87
2007,3,28,7.09
2007,3,29,6.99
2007,3,30,7.02
2007,3,31,6.9
2007,4,1,6.81
2007,4,2,6.72
2007,4,3,6.73
2007,4,4,6.79
2007,4,5,6.73
2007,4,6,6.84
2007,4,7,6.53
2007,4,8,6.7
2007,4,9,6.64
2007,4,10,6.56
2007,4,11,6.48
2007,4,12,6.48
2007,4,13,6.49
2007,4,14,6.5
2007,4,15,6.51
2007,4,16,6.56
2007,4,17,6.58
2007,4,18,6.48
2007,4,19,6.26
2007,4,20,6.09
2007,4,21,6.17
2007,4,22,5.92
2007,4,23,6.14
2007,4,24,6.29
2007,4,25,6.26
2007,4,26,6.31
2007,4,27,6.28
2007,4,28,6.3
2007,4,29,6.22
2007,4,30,6.31
2007,5,1,6.26
2007,5,2,6.19
2007,5,3,6.43
2007,5,4,6.35
2007,5,5,6.28
2007,5,6,6.09
2007,5,7,6.22
2007,5,8,6.19
2007,5,9,6.17
2007,5,10,6.1
2007,5,11,6.09
2007,5,12,6.03
2007,5,13,6.02
2007,5,14,5.94
2007,5,15,5.9
2007,5,16,6.16
2007,5,17,5.95
2007,5,18,5.8
2007,5,19,5.83
2007,5,20,5.78
2007,5,21,5.93
2007,5,22,5.87
2007,5,23,6.05
2007,5,24,6.07
2007,5,25,6.07
2007,5,26,6.02
2007,5,27,5.9
2007,5,28,5.91
2007,5,29,5.74
2007,5,30,5.66
2007,5,31,5.61
2007,6,1,5.78
2007,6,2,5.84
2007,6,3,5.81
2007,6,4,5.83
2007,6,5,5.68
2007,6,6,5.62
2007,6,7,5.47
2007,6,8,5.63
2007,6,9,5.75
2007,6,10,5.95
2007,6,11,5.91
2007,6,12,5.93
2007,6,13,5.76
2007,6,14,5.57
2007,6,15,5.62
2007,6,16,5.7
2007,6,17,5.68
2007,6,18,5.18
2007,6,19,5.46
2007,6,20,5.41
2007,6,21,5.52
2007,6,22,5.56
2007,6,23,5.72
2007,6,24,5.7
2007,6,25,5.72
2007,6,26,5.7
2007,6,27,5.66
2007,6,28,5.47
2007,6,29,5.62
2007,6,30,5.57
2007,7,1,5.55
2007,7,2,5.66
2007,7,3,5.65
2007,7,4,5.75
2007,7,5,5.69
2007,7,6,5.6
2007,7,7,5.55
2007,7,8,5.69
2007,7,9,5.91
2007,7,10,5.98
2007,7,11,5.97
2007,7,12,5.7
2007,7,13,5.67
2007,7,14,5.68
2007,7,15,5.62
2007,7,16,5.51
2007,7,17,5.62
2007,7,18,5.73
2007,7,19,5.86
2007,7,20,5.79
2007,7,21,5.89
2007,7,22,5.87
2007,7,23,5.88
2007,7,24,6.07
2007,7,25,5.88
2007,7,26,6.02
2007,7,27,5.93
2007,7,28,5.78
2007,7,29,5.95
2007,7,30,5.94
2007,7,31,6.24
2007,8,1,6.24
2007,8,2,6.29
2007,8,3,6.11
2007,8,4,6.12
2007,8,5,6.21
2007,8,6,6.23
2007,8,7,6.21
2007,8,8,6.25
2007,8,9,6.08
2007,8,10,6.22
2007,8,11,6.16
2007,8,12,6.21
2007,8,13,6.33
2007,8,14,6.36
2007,8,15,6.47
2007,8,16,6.54
2007,8,17,6.33
2007,8,18,6.27
2007,8,19,6.28
2007,8,20,6.25
2007,8,21,6.33
2007,8,22,6.28
2007,8,23,6.38
2007,8,24,6.32
2007,8,25,6.46
2007,8,26,6.61
2007,8,27,6.73
2007,8,28,6.78
2007,8,29,6.77
2007,8,30,6.86
2007,8,31,6.96
2007,9,1,6.91
2007,9,2,6.74
2007,9,3,6.79
2007,9,4,6.69
2007,9,5,6.65
2007,9,6,6.72
2007,9,7,6.75
2007,9,8,6.95
2007,9,9,6.98
2007,9,10,6.95
2007,9,11,6.82
2007,9,12,6.73
2007,9,13,6.78
2007,9,14,6.8
2007,9,15,6.77
2007,9,16,6.79
2007,9,17,7.02
2007,9,18,7.01
2007,9,19,7.05
2007,9,20,7.06
2007,9,21,7.15
2007,9,22,6.83
2007,9,23,6.72
2007,9,24,6.75
2007,9,25,6.96
2007,9,26,7.14
2007,9,27,7.27
2007,9,28,7.23
2007,9,29,6.98
2007,9,30,7.12
2007,10,1,7.26
2007,10,2,7.14
2007,10,3,7.23
2007,10,4,7.17
2007,10,5,6.93
2007,10,6,6.95
2007,10,7,6.78
2007,10,8,6.81
2007,10,9,6.69
2007,10,10,6.74
2007,10,11,7.02
2007,10,12,7.14
2007,10,13,7.18
2007,10,14,7.28
2007,10,15,7.15
2007,10,16,7.38
2007,10,17,7.31
2007,10,18,7.29
2007,10,19,7.07
2007,10,20,6.96
2007,10,21,6.77
2007,10,22,7.08
2007,10,23,6.99
2007,10,24,6.94
2007,10,25,6.96
2007,10,26,7.18
2007,10,27,7.17
2007,10,28,6.67
2007,10,29,6.87
2007,10,30,7.0
2007,10,31,6.94
2007,11,1,6.8
2007,11,2,7.09
2007,11,3,7.22
2007,11,4,7.13
2007,11,5,6.94
2007,11,6,7.18
2007,11,7,7.15
2007,11,8,7.22
2007,11,9,7.14
2007,11,10,7.25
2007,11,11,7.14
2007,11,12,7.08
2007,11,13,7.14
2007,11,14,7.1
2007,11,15,7.15
2007,11,16,7.09
2007,11,17,7.08
2007,11,18,7.27
2007,11,19,7.46
2007,11,20,7.33
2007,11,21,7.31
2007,11,22,7.16
2007,11,23,7.15
2007,11,24,7.26
2007,11,25,7.28
2007,11,26,7.1
2007,11,27,7.18
2007,11,28,7.02
2007,11,29,6.81
2007,11,30,6.84
2007,12,1,6.83
2007,12,2,6.58
2007,12,3,6.82
2007,12,4,6.88
2007,12,5,7.09
2007,12,6,7.05
2007,12,7,7.02
2007,12,8,7.1
2007,12,9,7.11
2007,12,10,7.16
2007,12,11,6.63
2007,12,12,6.83
2007,12,13,7.05
2007,12,14,7.07
2007,12,15,6.99
2007,12,16,6.79
2007,12,17,7.24
2007,12,18,7.06
2007,12,19,7.21
2007,12,20,7.11
2007,12,21,7.09
2007,12,22,7.1
2007,12,23,7.31
2007,12,24,7.06
2007,12,25,7.14
2007,12,26,7.32
2007,12,27,7.38
2007,12,28,7.47
2007,12,29,7.41
2007,12,30,7.46
2007,12,31,7.27
2008,1,1,7.41
2008,1,2,7.32
2008,1,3,7.49
2008,1,4,7.47
2008,1,5,7.5
2008,1,6,7.54
2008,1,7,7.36
2008,1,8,7.55
2008,1,9,7.43
2008,1,10,7.35
2008,1,11,7.45
2008,1,12,7.48
2008,1,13,7.39
2008,1,14,7.38
2008,1,15,7.3
2008,1,16,7.41
2008,1,17,7.46
2008,1,18,7.4
2008,1,19,7.43
2008,1,20,7.52
2008,1,21,7.62
2008,1,22,7.39
2008,1,23,7.14
2008,1,24,7.2
2008,1,25,7.15
2008,1,26,7.09
2008,1,27,7.02
2008,1,28,7.13
2008,1,29,7.17
2008,1,30,7.08
2008,1,31,7.23
2008,2,1,7.06
2008,2,2,7.12
2008,2,3,7.37
2008,2,4,7.37
2008,2,5,7.28
2008,2,6,7.47
2008,2,7,7.56
2008,2,8,7.59
2008,2,9,7.56
2008,2,10,7.39
2008,2,11,7.5
2008,2,12,7.59
2008,2,13,7.53
2008,2,14,7.47
2008,2,15,7.53
2008,2,16,7.54
2008,2,17,7.48
2008,2,18,7.48
2008,2,19,7.3
2008,2,20,7.03
2008,2,21,7.22
2008,2,22,7.46
2008,2,23,7.41
2008,2,24,7.39
2008,2,25,7.35
2008,2,26,7.39
2008,2,27,7.28
2008,2,28,7.22
2008,2,29,7.26
2008,3,1,7.37
2008,3,2,7.35
2008,3,3,7.29
2008,3,4,7.31
2008,3,5,7.23
2008,3,6,7.35
2008,3,7,7.21
2008,3,8,7.14
2008,3,9,7.1
2008,3,10,7.2
2008,3,11,7.15
2008,3,12,7.08
2008,3,13,6.95
2008,3,14,7.19
2008,3,15,7.22
2008,3,16,7.16
2008,3,17,7.04
2008,3,18,7.03
2008,3,19,6.93
2008,3,20,6.96
2008,3,21,6.78
2008,3,22,7.0
2008,3,23,6.88
2008,3,24,7.04
2008,3,25,7.08
2008,3,26,7.1
2008,3,27,7.18
2008,3,28,7.12
2008,3,29,6.77
2008,3,30,6.62
2008,3,31,6.94
2008,4,1,6.98
2008,4,2,6.86
2008,4,3,6.93
2008,4,4,6.93
2008,4,5,6.63
2008,4,6,6.53
2008,4,7,6.61
2008,4,8,6.68
2008,4,9,6.65
2008,4,10,6.65
2008,4,11,6.71
2008,4,12,6.59
2008,4,13,6.58
2008,4,14,6.65
2008,4,15,6.62
2008,4,16,6.76
2008,4,17,6.66
2008,4,18,6.43
2008,4,19,6.28
2008,4,20,6.35
2008,4,21,6.34
2008,4,22,6.07
2008,4,23,6.39
2008,4,24,6.49
2008,4,25,6.46
2008,4,26,6.39
2008,4,27,6.38
2008,4,28,6.31
2008,4,29,6.17
2008,4,30,5.89
2008,5,1,5.91
2008,5,2,6.09
2008,5,3,6.28
2008,5,4,6.11
2008,5,5,6.07
2008,5,6,6.08
2008,5,7,6.05
2008,5,8,6.15
2008,5,9,6.32
2008,5,10,6.42
2008,5,11,6.41
2008,5,12,6.34
2008,5,13,6.26
2008,5,14,6.1
2008,5,15,5.96
2008,5,16,5.99
2008,5,17,6.01
2008,5,18,6.0
2008,5,19,5.94
2008,5,20,5.9
2008,5,21,5.85
2008,5,22,5.88
2008,5,23,6.0
2008,5,24,5.97
2008,5,25,5.99
2008,5,26,5.86
2008,5,27,5.88
2008,5,28,5.93
2008,5,29,5.94
2008,5,30,5.97
2008,5,31,5.85
2008,6,1,5.71
2008,6,2,5.83
2008,6,3,5.79
2008,6,4,5.77
2008,6,5,5.75
2008,6,6,5.75
2008,6,7,5.72
2008,6,8,5.64
2008,6,9,5.36
2008,6,10,5.27
2008,6,11,5.55
2008,6,12,5.5
2008,6,13,5.66
2008,6,14,5.66
2008,6,15,5.72
2008,6,16,5.67
2008,6,17,5.74
2008,6,18,5.88
2008,6,19,5.88
2008,6,20,5.88
2008,6,21,5.91
2008,6,22,5.76
2008,6,23,5.81
2008,6,24,5.66
2008,6,25,5.72
2008,6,26,5.66
2008,6,27,5.65
2008,6,28,5.63
2008,6,29,5.63
2008,6,30,5.74
2008,7,1,5.79
2008,7,2,5.87
2008,7,3,5.76
2008,7,4,5.84
2008,7,5,5.76
2008,7,6,5.86
2008,7,7,5.92
2008,7,8,5.86
2008,7,9,5.85
2008,7,10,5.87
2008,7,11,5.81
2008,7,12,5.73
2008,7,13,5.81
2008,7,14,5.96
2008,7,15,6.0
2008,7,16,5.96
2008,7,17,6.06
2008,7,18,5.97
2008,7,19,5.94
2008,7,20,6.05
2008,7,21,6.07
2008,7,22,6.05
2008,7,23,5.96
2008,7,24,5.89
2008,7,25,6.02
2008,7,26,5.98
2008,7,27,6.03
2008,7,28,6.05
2008,7,29,6.01
2008,7,30,6.14
2008,7,31,6.04
2008,8,1,6.14
2008,8,2,6.13
2008,8,3,6.25
2008,8,4,6.29
2008,8,5,6.27
2008,8,6,6.3
2008,8,7,6.43
2008,8,8,6.32
2008,8,9,6.21
2008,8,10,5.98
2008,8,11,5.94
2008,8,12,5.94
2008,8,13,6.06
2008,8,14,6.11
2008,8,15,6.19
2008,8,16,6.52
2008,8,17,6.5
2008,8,18,6.29
2008,8,19,6.43
2008,8,20,6.46
2008,8,21,6.56
2008,8,22,6.38
2008,8,23,6.26
2008,8,24,6.42
2008,8,25,6.44
2008,8,26,6.51
2008,8,27,6.58
2008,8,28,6.4
2008,8,29,6.42
2008,8,30,6.27
2008,8,31,6.39
2008,9,1,6.67
2008,9,2,6.83
2008,9,3,6.92
2008,9,4,6.88
2008,9,5,6.78
2008,9,6,6.71
2008,9,7,6.54
2008,9,8,6.32
2008,9,9,6.63
2008,9,10,6.76
2008,9,11,6.72
2008,9,12,6.75
2008,9,13,6.89
2008,9,14,7.06
2008,9,15,7.03
2008,9,16,7.14
2008,9,17,7.1
2008,9,18,7.11
2008,9,19,7.12
2008,9,20,7.19
2008,9,21,7.12
2008,9,22,7.1
2008,9,23,7.1
2008,9,24,7.48
2008,9,25,7.34
2008,9,26,7.19
2008,9,27,7.0
2008,9,28,7.21
2008,9,29,7.21
2008,9,30,7.11
2008,10,1,7.03
2008,10,2,6.93
2008,10,3,6.99
2008,10,4,7.27
2008,10,5,7.25
2008,10,6,7.1
2008,10,7,7.0
2008,10,8,7.05
2008,10,9,7.24
2008,10,10,7.13
2008,10,11,7.13
2008,10,12,7.27
2008,10,13,7.18
2008,10,14,7.25
2008,10,15,7.31
2008,10,16,7.29
2008,10,17,7.05
2008,10,18,7.19
2008,10,19,7.08
2008,10,20,7.21
2008,10,21,7.21
2008,10,22,7.23
2008,10,23,7.01
2008,10,24,7.11
2008,10,25,7.03
2008,10,26,6.95
2008,10,27,6.76
2008,10,28,6.87
2008,10,29,7.18
2008,10,30,7.25
2008,10,31,6.99
2008,11,1,6.91
2008,11,2,6.9
2008,11,3,7.13
2008,11,4,7.12
2008,11,5,7.05
2008,11,6,7.27
2008,11,7,6.99
2008,11,8,7.26
2008,11,9,7.31
2008,11,10,7.39
2008,11,11,7.07
2008,11,12,7.05
2008,11,13,6.85
2008,11,14,6.84
2008,11,15,7.07
2008,11,16,7.08
2008,11,17,6.89
2008,11,18,7.26
2008,11,19,7.21
2008,11,20,7.0
2008,11,21,7.3
2008,11,22,7.25
2008,11,23,7.14
2008,11,24,7.15
2008,11,25,7.42
2008,11,26,7.62
2008,11,27,7.35
2008,11,28,7.54
2008,11,29,7.32
2008,11,30,7.22
2008,12,1,7.19
2008,12,2,6.91
2008,12,3,7.19
2008,12,4,6.96
2008,12,5,7.25
2008,12,6,7.13
2008,12,7,7.13
2008,12,8,7.26
2008,12,9,7.13
2008,12,10,7.28
2008,12,11,7.27
2008,12,12,7.34
2008,12,13,7.15
2008,12,14,7.07
2008,12,15,7.14
2008,12,16,7.38
2008,12,17,7.32
2008,12,18,7.22
2008,12,19,7.25
2008,12,20,7.18
2008,12,21,7.09
2008,12,22,7.06
2008,12,23,7.38
2008,12,24,7.37
2008,12,25,7.37
2008,12,26,7.34
2008,12,27,7.32
2008,12,28,7.49
2008,12,29,7.54
2008,12,30,7.56
2008,12,31,7.49
2009,1,1,7.48
2009,1,2,7.47
2009,1,3,7.63
2009,1,4,7.46
2009,1,5,7.39
2009,1,6,7.41
2009,1,7,7.4
2009,1,8,7.23
2009,1,9,7.03
2009,1,10,7.14
2009,1,11,7.28
2009,1,12,7.29
2009,1,13,7.35
2009,1,14,7.38
2009,1,15,7.45
2009,1,16,7.19
2009,1,17,7.23
2009,1,18,7.42
2009,1,19,7.46
2009,1,20,7.33
2009,1,21,7.41
2009,1,22,7.46
2009,1,23,7.39
2009,1,24,7.16
2009,1,25,6.97
2009,1,26,7.23
2009,1,27,7.24
2009,1,28,7.26
2009,1,29,7.13
2009,1,30,7.15
2009,1,31,7.36
2009,2,1,7.35
2009,2,2,7.2
2009,2,3,7.27
2009,2,4,7.62
2009,2,5,7.53
2009,2,6,7.65
2009,2,7,7.62
2009,2,8,7.53
2009,2,9,7.49
2009,2,10,7.15
2009,2,11,7.15
2009,2,12,7.55
2009,2,13,7.54
2009,2,14,7.47
2009,2,15,7.41
2009,2,16,7.62
2009,2,17,7.47
2009,2,18,7.13
2009,2,19,7.22
2009,2,20,7.26
2009,2,21,7.07
2009,2,22,7.19
2009,2,23,7.21
2009,2,24,7.16
2009,2,25,7.16
2009,2,26,7.19
2009,2,27,7.2
2009,2,28,7.32
2009,3,1,7.4
2009,3,2,7.4
2009,3,3,7.32
2009,3,4,7.18
2009,3,5,7.25
2009,3,6,7.23
2009,3,7,7.14
2009,3,8,7.05
2009,3,9,7.33
2009,3,10,7.13
2009,3,11,7.31
2009,3,12,7.15
2009,3,13,7.22
2009,3,14,7.09
2009,3,15,7.28
2009,3,16,7.42
2009,3,17,7.36
2009,3,18,7.18
2009,3,19,7.24
2009,3,20,7.23
2009,3,21,7.18
2009,3,22,6.89
2009,3,23,6.97
2009,3,24,6.92
2009,3,25,6.91
2009,3,26,6.92
2009,3,27,6.99
2009,3,28,6.84
2009,3,29,6.87
2009,3,30,7.05
2009,3,31,6.9
2009,4,1,6.67
2009,4,2,6.54
2009,4,3,6.68
2009,4,4,6.58
2009,4,5,6.68
2009,4,6,6.55
2009,4,7,6.53
2009,4,8,6.72
2009,4,9,6.66
2009,4,10,6.69
2009,4,11,6.69
2009,4,12,6.34
2009,4,13,6.59
2009,4,14,6.5
2009,4,15,6.48
2009,4,16,6.31
2009,4,17,6.52
2009,4,18,6.43
2009,4,19,6.28
2009,4,20,6.37
2009,4,21,6.46
2009,4,22,6.15
2009,4,23,6.28
2009,4,24,6.27
2009,4,25,6.27
2009,4,26,6.46
2009,4,27,6.32
2009,4,28,6.4
2009,4,29,6.43
2009,4,30,6.34
2009,5,1,6.15
2009,5,2,6.42
2009,5,3,6.46
2009,5,4,6.35
2009,5,5,6.11
2009,5,6,6.14
2009,5,7,6.0
2009,5,8,6.03
2009,5,9,6.03
2009,5,10,6.08
2009,5,11,6.05
2009,5,12,6.13
2009,5,13,6.18
2009,5,14,6.01
2009,5,15,5.84
2009,5,16,6.0
2009,5,17,6.0
2009,5,18,5.66
2009,5,19,5.65
2009,5,20,5.61
2009,5,21,5.6
2009,5,22,5.79
2009,5,23,5.47
2009,5,24,5.7
2009,5,25,5.79
2009,5,26,5.68
2009,5,27,5.79
2009,5,28,5.75
2009,5,29,5.73
2009,5,30,5.71
2009,5,31,5.71
2009,6,1,5.68
2009,6,2,5.87
2009,6,3,5.77
2009,6,4,5.73
2009,6,5,5.69
2009,6,6,5.63
2009,6,7,5.68
2009,6,8,5.42
2009,6,9,5.31
2009,6,10,5.58
2009,6,11,5.55
2009,6,12,5.73
2009,6,13,5.68
2009,6,14,5.64
2009,6,15,5.64
2009,6,16,5.66
2009,6,17,5.71
2009,6,18,5.86
2009,6,19,5.79
2009,6,20,5.83
2009,6,21,5.91
2009,6,22,5.89
2009,6,23,5.71
2009,6,24,5.78
2009,6,25,5.8
2009,6,26,5.63
2009,6,27,5.68
2009,6,28,5.69
2009,6,29,5.68
2009,6,30,5.85
2009,7,1,5.78
2009,7,2,5.82
2009,7,3,5.64
2009,7,4,5.47
2009,7,5,5.82
2009,7,6,5.98
2009,7,7,5.91
2009,7,8,6.0
2009,7,9,6.03
2009,7,10,5.95
2009,7,11,6.02
2009,7,12,6.06
2009,7,13,6.16
2009,7,14,5.83
2009,7,15,5.62
2009,7,16,5.75
2009,7,17,5.92
2009,7,18,5.92
2009,7,19,5.8
2009,7,20,5.68
2009,7,21,5.69
2009,7,22,5.7
2009,7,23,5.56
2009,7,24,5.65
2009,7,25,5.72
2009,7,26,5.99
2009,7,27,6.27
2009,7,28,6.27
2009,7,29,6.36
2009,7,30,6.22
2009,7,31,6.1
2009,8,1,6.2
2009,8,2,6.05
2009,8,3,6.11
2009,8,4,6.2
2009,8,5,6.13
2009,8,6,6.01
2009,8,7,6.13
2009,8,8,5.93
2009,8,9,6.07
2009,8,10,5.91
2009,8,11,5.92
2009,8,12,5.64
2009,8,13,5.55
2009,8,14,5.91
2009,8,15,6.1
2009,8,16,6.13
2009,8,17,6.04
2009,8,18,6.17
2009,8,19,6.6
2009,8,20,6.7
2009,8,21,6.53
2009,8,22,6.54
2009,8,23,6.52
2009,8,24,6.73
2009,8,25,6.69
2009,8,26,6.66
2009,8,27,6.64
2009,8,28,6.65
2009,8,29,6.72
2009,8,30,6.66
2009,8,31,6.74
2009,9,1,6.57
2009,9,2,6.5
2009,9,3,6.55
2009,9,4,6.63
2009,9,5,6.77
2009,9,6,7.03
2009,9,7,7.0
2009,9,8,6.91
2009,9,9,6.83
2009,9,10,6.72
2009,9,11,6.7
2009,9,12,6.69
2009,9,13,7.01
2009,9,14,6.92
2009,9,15,6.26
2009,9,16,6.38
2009,9,17,6.77
2009,9,18,6.75
2009,9,19,6.98
2009,9,20,7.14
2009,9,21,7.17
2009,9,22,7.0
2009,9,23,7.04
2009,9,24,7.27
2009,9,25,7.38
2009,9,26,7.49
2009,9,27,7.45
2009,9,28,7.4
2009,9,29,7.28
2009,9,30,6.98
2009,10,1,6.62
2009,10,2,6.54
2009,10,3,6.45
2009,10,4,6.44
2009,10,5,6.69
2009,10,6,7.03
2009,10,7,7.01
2009,10,8,6.89
2009,10,9,7.07
2009,10,10,7.05
2009,10,11,7.03
2009,10,12,7.1
2009,10,13,6.93
2009,10,14,6.92
2009,10,15,6.96
2009,10,16,7.46
2009,10,17,7.36
2009,10,18,7.4
2009,10,19,7.31
2009,10,20,7.18
2009,10,21,7.19
2009,10,22,7.05
2009,10,23,6.84
2009,10,24,6.97
2009,10,25,7.01
2009,10,26,7.1
2009,10,27,7.08
2009,10,28,7.11
2009,10,29,7.29
2009,10,30,7.17
2009,10,31,7.2
2009,11,1,7.16
2009,11,2,7.25
2009,11,3,7.18
2009,11,4,7.26
2009,11,5,7.2
2009,11,6,7.11
2009,11,7,7.11
2009,11,8,7.06
2009,11,9,6.87
2009,11,10,6.78
2009,11,11,7.04
2009,11,12,7.18
2009,11,13,7.22
2009,11,14,7.16
2009,11,15,7.06
2009,11,16,6.88
2009,11,17,6.94
2009,11,18,6.75
2009,11,19,7.04
2009,11,20,6.66
2009,11,21,6.59
2009,11,22,6.88
2009,11,23,7.29
2009,11,24,7.48
2009,11,25,7.28
2009,11,26,7.21
2009,11,27,7.26
2009,11,28,7.28
2009,11,29,7.14
2009,11,30,7.23
2009,12,1,7.18
2009,12,2,7.23
2009,12,3,7.29
2009,12,4,7.19
2009,12,5,7.04
2009,12,6,6.8
2009,12,7,7.15
2009,12,8,7.08
2009,12,9,7.07
2009,12,10,7.26
2009,12,11,7.29
2009,12,12,7.11
2009,12,13,6.89
2009,12,14,6.94
2009,12,15,7.13
2009,12,16,6.97
2009,12,17,7.11
2009,12,18,6.98
2009,12,19,7.21
2009,12,20,7.07
2009,12,21,7.02
2009,12,22,7.05
2009,12,23,6.85
2009,12,24,7.08
2009,12,25,7.17
2009,12,26,7.04
2009,12,27,7.27
2009,12,28,7.08
2009,12,29,6.98
2009,12,30,6.9
2009,12,31,7.22
2010,1,1,7.19
2010,1,2,7.32
2010,1,3,7.19
2010,1,4,7.15
2010,1,5,7.25
2010,1,6,7.17
2010,1,7,7.27
2010,1,8,7.05
2010,1,9,7.2
2010,1,10,7.22
2010,1,11,7.19
2010,1,12,7.26
2010,1,13,7.28
2010,1,14,7.36
2010,1,15,7.4
2010,1,16,7.44
2010,1,17,7.64
2010,1,18,7.61
2010,1,19,7.39
2010,1,20,7.35
2010,1,21,7.4
2010,1,22,7.3
2010,1,23,7.3
2010,1,24,7.33
2010,1,25,7.22
2010,1,26,7.3
2010,1,27,7.35
